title,url,type,content,sentiment,date
Economic Survey 2024: Financial system stress indicator improves as govt debt market stress eases,https://www.moneycontrol.com/news/business/economic-survey-2024-financial-system-stress-indicator-improves-as-govt-debt-market-stress-eases-12774630.html,general,overall improvement financial system stress indicator fssi came back easing government debt market stress according economic survey fiscal 202324 aided fall longterm yields well volatility higher net foreign portfolio debt inflows fssi monitors aggregate stress level indian financial system aims help identify periods stress b assess intensity duration stress financial system c gauge ability financial markets intermediaries withstand shock imbalances declining volatility rangebound movement exchange rate reduced stress levels foreign exchange market money market stress indicators inched tight liquidity banking system led higher interest rates money market instruments commercial papers certificate deposits survey said developing story please check back details,NEGATIVE,2024-07-22
"SC stays UP govt’s Kanwar Yatra diktat, says owners need to display type of food not names",https://www.moneycontrol.com/news/india/supreme-court-puts-interim-stay-on-up-govts-kanwar-yatra-route-diktat-12774426.html,general,supreme court monday stayed uttar pradesh governments directive asking eateries kanwariya yatra route put owners names court issued notices uttar pradesh uttarakhand madhya pradesh governments petitions challenging directive asking eateries kanwariya yatra route put owners names bench justices hrishikesh roy svn bhatti issued notice governments uttar pradesh uttarakhand madhya pradesh issued nameplate order bench hearing plea filed ngo association protection civil rights deem appropriate pass interim order prohibiting enforcement directives words food sellers may required display kind food must forced display names owners staff employed bench said top court sought response posted matter hearing july 26 go restaurant depending menu serving idea directive exclusion identity republic envisaged constitution senior advocate abhishek singhvi appearing petitioners said arrangements made across several states kanwar yatra started monday beginning sawan month hindu calenda lakhs shiva devotees carry holy water ganges haridwar homes offering shiva temples way meanwhile opposition criticised directive least three allies ruling bharatiya janata party including bihar chief minister nitish kumar union ministers jayant chaudhary rashtriya lok dal chirag paswan lok janshakti party also urged withdrawn,NEGATIVE,2024-07-22
"Economic Survey sets balanced tone; India on track to be developed economy, says Niti Aayog’s Suman Bery",https://www.moneycontrol.com/news/business/economy/economic-survey-sets-balanced-tone-india-on-track-to-be-developed-economy-says-niti-aayogs-suman-bery-12774603.html,general,niti aayog vice chairman suman bery praised economic survey 2024 balanced sober tone saying india track developed country next 25 years exclusive interview cnbctv18 bery said budget presented july 23 hopeful key themes highlighted survey would included government india could become developed economy within next 25 years capitalizing demographic dividend significant productivity increase india could become global provider financial services despite current lower credittogdp ratio vice chairman government think tank bery stressed importance protecting retail investors potential adverse effects due movements savvy foreign investorsfollow live blog latest economic survey 2024 indias consistent longterm average growth rate approximately 6 percent past decades reflected significant supplyside developments elevate growth 665 8 percent said according bery substantial productivity gains achieved better managing labour force despite diplomatic tensions envisioned future indian chinese economies could become integrated said indias services sector already vital part global value chain bery said underscoring segments role economic growth global positioning,POSITIVE,2024-07-22
India must strike right balance in goods and capital imports from China: Economic Survey 2023-24,https://www.moneycontrol.com/news/business/economy/india-must-strike-right-balance-in-goods-and-capital-imports-from-china-economic-survey-2023-24-12774401.html,general,india needs strike right balance goods capital imports china said economic survey 202324 highlighting country take advantage chinaplusone strategy indias foreign direct investment fell lowest level five years 71 billion fy24 according data released ministry commerce india slipped seven ranks 15 world investment ranking 2023 fdi inflows fell 43 percent report released united nations conference trade development june 20 showed country ranked second 163 international project deals signed 2023 us leading league 334 terms greenfield projects india ranked fourth 1058 projects us uae uk india moved ranks terms outflows well country ranking 20th 2023 compared 23rd year back outflows increased 15 billion 13 billion previous year,NEGATIVE,2024-07-22
"Indian banks see RoA, RoE reach decadal highs in FY24: Economic Survey",https://www.moneycontrol.com/news/business/indian-banks-see-roa-roe-reach-decadal-highs-in-fy24-economic-survey-12774499.html,general,return equity roe return assets roa ratios indian scheduled banks scb touched decadal highs march 2024 economic survey fiscal 2024 showed profitability indicators remained strong return equity roe return assets roa ratios touching decadal highs march 2024 survey showed additionally showed cost funds banks rose 100 basis points year compared 75basispoint jump previous year lagged effects transmission monetary policy rate increases shifts liquidity conditions led 100basispoint increase cost funds 75 basis points rise yield assets fy24 said survey also showed net interest margin nim scbs remained robust 36 percent march 2024 yield assets improved due rise interest rates said developing story please come back updates,POSITIVE,2024-07-22
"'Problem in examination system': Rahul Gandhi, Akhilesh Yadav slam Pradhan over NEET row, Oppn demands resignation",https://www.moneycontrol.com/news/india/major-problem-in-examination-system-rahul-gandhi-slams-dharmendra-pradhan-opposition-demands-ministers-resignation-12774414.html,general,leader opposition lok sabha congress mp rahul gandhi lashed parliament monday concerning central governments handling neet paper leak row stating evident everyone significant problem examination system affecting neet major exams minister dharmendra pradhan blamed everyone doubt even grasps fundamental issues play also noted issue hand millions students country deeply concerned believe indian examination system compromised widespread perception wealth influence manipulate system sentiment also shared many opposition questioning centres handling alleged paper leaks competitive exams samajwadi party chief akhilesh yadav slammed government claiming setting new records paper leaks students nationwide protesting investigations revealing arrests made request students receive justice long minister remains office yadav stated education minister dharmendra pradhan responding allegations stated exam results released according supreme courts directions prefer engage politics records many paper leaks occurred akhilesh yadavs tenure chief minister uttar pradesh said pradhan said serving mercy leader stated government collectively answerable situation education minister defended position asserting support constituency require validation parliament condemned gandhis characterisation examination system rubbish calling unfortunate statement also said past seven years national testing agency nta conducted 240 exams 5 crore students applying 4 crore participating incidents current case supreme courts scrutiny chief justice personally overseeing proceedings besides pradhan also took dig previous government referencing remote control jab often used bjp manmohan singh administration 2010 three education reform bills introduced thenminister kapil sibal one aimed prohibit unfair practices question remains bill withdrawn due pressure private medical colleges questioned us raising issues noted opposition parties lok sabha raised concerns exam paper leaks demanding pradhans resignation scrapping neet prompting speaker om birla call constructive discussion birla stated widespread criticism could harm perception indias education system globally noted cbi supreme court already investigating leaks urged development better system rather questioning examinations following birlas remarks rahul gandhi attempted speak permitted protest lop along opposition members tmc dmk walked house congress deputy leader gaurav gogoi led slogans demanding resignation education minister dharmendra pradhan following oppositions walkout congress mp rahul gandhi said education minister dharmendra pradhan addressed issue directly instead spoke supreme court pm modi clarify actions matter neet crucial issue youth despite repeated requests parliamentary discussion government shows interest continue raise issue pressure government interaction media,NEGATIVE,2024-07-22
Gautam Gambhir addresses past rift with Virat Kohli in first presser as India coach: 'Very good for the TRPs but...',https://www.moneycontrol.com/sports/cricket/gautam-gambhir-addresses-past-rift-with-virat-kohli-in-first-presser-as-india-coach-very-good-for-the-trps-but-article-12774356.html,general,gautam gambhir newly appointed head coach india set first assignment white ball tour sri lanka teams engage three t20is many odis ahead teams departure island nation new coach addressed first press conference mumbai monday morning gambhir along bcci chief selector ajit agarkar present presser two fielded burning questions one among related gambhirs past relation teams premier batter virat kohli move forward remain key figure indias odi test setup gambhir kohli hot custodians two multiple occasions involved heated arguments pitch india squad vs sri lanka suryakumar yadav captain t20is shubman gill named vicecaptain formats rohit sharma virat kohli included odis two get back together time capacity coach player gambhir asked conversation kohli post appointment responding gambhir said good trps relationship public field everyone fight team moment representing india share good relationship lots chances talk important discuss important thing work hard make india proud thorough professional worldclass player going continue earlier reported cricbuzz kohli communicated bcci allow past differences two affect professional relationship dressing room per report message kohli communicated relevant bcci officials report also mentioned discussions held t20 world cup final,NEGATIVE,2024-07-22
'Trump doesn’t hate you': Elon Musk vs  Indian-American billionaire over former US president,https://www.moneycontrol.com/news/world/trump-doesnt-hate-you-elon-musk-vs-indian-american-billionaire-over-former-us-president-12774221.html,general,joe biden dropped us presidential race republican rival donald trump indianamerican billionaire vinod khosla tesla ceo elon musk clashed x biden endorsed vice president kamala harris democratic partys new nominee however khosla openai investor democratic donor called open convention select moderate candidate suggested michigan governor gretchen whitmer pennsylvania governor josh shapiro alternatives harris according us needed president neither swings farright woke time open convention get moderate candidate easily beat realdonaldtrump govwhitmer governorshapiro would great thing america held hostage maga extremists dei extremism unique opportunity better moderate path every socially liberal climate fiscal voter want balance approach khosla posted xhard support someone values lies cheats rapes demeans women hates immigrants like may cut taxes reduce regulation reason accept depravity personal values want president set back climate httpstco2e7fqqujh2 vinod khosla vkhosla july 21 2024 meanwhile musk recently endorsed trump responded urging khosla support trump running mate jd vance come vinod trumpvance lfg musk posted x however khosla strongly rejected musks suggestion also cited trumps personal values policies reasons opposition hard support someone values lies cheats rapes demeans women hates immigrants like khosla replied may cut taxes reduce regulation reason accept depravity personal values want president set back climate decade first year want example kids values musk countered saying trump hate khosla doesnt hate fact think likes meet find many times read something media know real story printed diabolically false well way worse politics blood sport x boss said biden 81 sunday dropped us presidential election said acting best interest party country bowing weeks pressure,NEGATIVE,2024-07-22
"Nipah virus: Kerala takes measures after teenager dies, 60 people found in high-risk zone",https://www.moneycontrol.com/news/india/nipah-virus-kerala-takes-measures-after-teenager-dies-60-people-found-in-high-risk-zone-12774255.html,general,authorities kerala taking preventive measures 14yearold boy died nipah virus infection 60 individuals found highrisk category state health minister said parts kerala tagged highrisk area outbreak nipah virus originates fruit bats animals like pigs cause severe brainswelling fever humans virus classified priority pathogen world health organization due potential trigger epidemics vaccine yet prevent nipah virus infection neither specific treatment health minister veena george informed local media malayalam infected boy passed away sunday following cardiac arrest stated government initiated steps set 25 committees identify isolate affected individuals part nipah virus control measures dr anoop kumar director critical care medicine aster mims hospital calicut mentioned positive case nipah virus confirmed school boy individuals contact observation expressed cautious optimism suggesting low likelihood outbreak stage emphasised ongoing monitoring next seven 10 days according reports 214 people identified primary contacts infected boy isolation wards set healthcare facilities manage potential cases family members affected patient placed observation local hospital individuals risk advised selfisolation home government actively tracing monitoring potentially affected individuals prevent spread virus since first appearance kerala 2018 nipah virus linked several fatalities state originating 25 years ago malaysia virus also caused outbreaks bangladesh singapore inputs agencies,NEGATIVE,2024-07-22
Samsung Galaxy Z Fold 6: Unfolding the Future of Innovation,https://www.moneycontrol.com/news/brand-connect/samsung-galaxy-z-fold-6-unfolding-the-future-of-innovation-12774250.html,general,even character star trek universe youd still impressed innovation packed samsung smartphones today spaceage materials aienabled features make work play faster smarter samsung delivers fronts imagine device design excels cameras could capture majesty space battery wont quit screen could larger ask samsung deliver always forefront innovation samsung smashed screen size barrier samsung galaxy z fold6 device features 1932cm brighter aweinspiring foldout screen folding thinnest lightest pocketable fold yet 122mm far bulky sleek pocketfriendly silhouette envy colleagues gamer friends alike weighing 239g phone packs solid durability ip48 rating corning gorilla glass victus 2 enhanced armor aluminum frame lightweight yet high strength dual rail hinge sturdy folding edge give phone 30 stronger durability external pressure sharp objects said foldables delicate brighter 2600 nits sunlight optimized screen serves perfect canvas unleash full potential galaxy ai tools productive office unleashing creativity finding new ways communicate grow audience even social circle samsung galaxy zfold6 tool inner perfectionist always desired new way get things done maximised ai massive screen expansive screen power potential galaxy ais suite tools youll find brand new ways infuse life dullest tasks saving valuable time time using notes samsung galaxy z fold6 also absolute pleasure especially intuitive galaxy ai note assist lets record transcribe directly notes intelligently synchronizing notetaking recordings meeting happen hinglish worries note assist comes built spelling correction translation transcript assist goes step turning voice recordings text separated speaker generates ai summaries automatically translates need keep original text translation simply overlay translations directly pdf viewer let reader take message whichever language suits new way communicate let ai interpreter whether travel work pleasure ability communicate people across cultures languages single tap unlocks whole new array experiences move would make spock proud galaxy ai suite makes possible conversation realtime languages diverse korean portuguese use galaxy ai interpreter confident inperson conversations realtime transcription interpretation translation youre phone use live translate call assist realtime call translations parties active noise reduction added flourish written word challenging use chat assist everything real time translation inbound outbound chat messages across supported apps samsung messages google messages line messenger others tailoring tone messages even performing realtime grammar spelling checks moreover also use chat assist help draft messages emails even social media posts based brief inputs making sure communication always onpoint irrespective language new way create ai tools grunt work dream often however limited tools hand samsung galaxy zfold6 however even sky isnt limit smart select ai drawing panoply options choose using ai transform sketches artwork creating stickers gifs favorite photos turning avatar would fit right uss enterprise crew smart select makes super easy share images text even scribbles new contextual way best leverages power ai make things effortless possible tap select anything screen instance smart select give aicurated follow options based previous actions bringing number clicks taps dramatically simplifying tasks multifold also dont need artist even steady hand translate fun images head something shareable want put bandana cats picture simply draw let ai drawing give finesse need explain visual concept design team work simply sketch notes top image already like ai drawing take rest way new way conquer game worlds screen big beautiful demands serious gaming hours especially samsung galaxy z fold6 vision booster feature gives powerful clarity brightness even bright sunlight snapdragon 8 gen 3 galaxy renders graphics immerse favorite game world upgraded neural processing unit npu provisual engine absolutely transform gaming multimedia experience battery problems thing past massive 4400 mah battery power efficient display stretches juice even context battery handle 23 hours video playback whopping 76 hours audio moreover 16x larger vapor chamber ensures phone keep cool even pitched heat battle new way capture world samsung galaxy z fold6 camera suite exactly would expect able follow darkness shadow able give power capture incredible macro shots landscapes selfies group shots help aipowered camera features able give power boldly go havent gone creatively speaking provisual engine follows way process shooting editing viewing creating integrated camera experience nightography youll capture clear vivid photos videos even dark environments ease reducing blur flare features like super clear glass lens video auto framing samsung galaxy ais portrait mode youll taking professional grade photos time ai stereo depth map uses ai accurately calculate distance subject background applying natural blur effect need little touch ai restoration enhances details like skin eyebrows textures realistic dslrlike portrait shot portrait mode filters like color point studio also create striking visual effects without additional effort part new way future galaxy ai future calling allnew samsung galaxy z fold6 gateway tomorrow embrace innovation seize incredible preorder benefits samsung store preorder today get galaxy z assurance complete device protection twice year samsung care watch ultra 18000 buds3 5000 tc apply time act preorder samsung galaxy z fold6 today step future style confidence moneycontrol journalist involved creation article,POSITIVE,2024-07-22
